"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250203.rds",3700.18182291255,-7560.84264814254,-7563.92383752676,0.513016790197363,0.502858526986105,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250203.rds",4798.69252141224,-10319.7272591652,-10374.8542194613,0.703035581873279,0.683300650989903,NA,NA,NA,NA,NA
"lm_model_aic0_250203.rds",NA,NA,NA,NA,NA,-7073.79397701142,-6942.59053495442,3555.89698850571,164.492303668256,0.765251213176625
"gblm_model_aic0_250203.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250203.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698646002924881
