"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250220.rds",2992.1388695634,-6171.22683113586,-6175.14096422246,0.440577562562331,0.43025990922669,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250220.rds",4168.74108281196,-9032.35611339324,-9085.12567330831,0.647741778789375,0.634424289751503,NA,NA,NA,NA,NA
"lm_model_aic0_250220.rds",NA,NA,NA,NA,NA,-5593.90142858737,-5463.66008356767,2815.95071429369,183.697735269379,0.695584492804259
"gblm_model_aic0_250220.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250220.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645260766762712
