"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-01-27,-0.0262420800220738,-0.0197461669952638,-0.0131707085379156,-0.0201291583402749,-0.0196638169680204,0.857142857142857,0.863247863247863,0.833333333333333,0.972789115646258,0.991452991452991,0.9,1,0.523579939966744,"maybe normal"
