"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-09-23,7.91723263972753e-05,2.69003323936731e-05,0.161400153732604,0.176852143742188,0.195639164271217,0.177321377293284,0.170830930938471,0.27748585084902,0.046357423986721,0.0565135764386733,0.066915444935476,0.0564977021813701,0.0549950713033658,0.0961360085153703,0.918367346938776,0.923076923076923,0.9,0.972027972027972,0.964601769911504,1,0.0253182528329516,0.0246356465861685,1,1,1.52233762183923e-14,"not normal"
