"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250316.rds",8690.68091367048,-17600.4446778638,-17594.607092957,1.09500803074151,1.09036125273797,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250316.rds",9925.34285642175,-20878.9116886228,-20865.8863941728,1.29779951249534,1.27227741921033,NA,NA,NA,NA,NA
"lm_model_aic0_250316.rds",NA,NA,NA,NA,NA,-17257.5145175004,-17138.6600746467,8645.75725875018,54.6674613059112,0.749780063349691
"gblm_model_aic0_250316.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250316.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725593088817029
