"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-03-08,0.000691621990539977,0.000167983054752316,0.294348784906356,0.346245496196586,0.399288374727129,0.345914474170534,0.286826731798065,0.591226968733433,0.182650182022329,0.208575210774918,0.233974142980655,0.208748363332562,0.175890986227195,0.330720717704395,0.836734693877551,0.837606837606838,0.833333333333333,0.873239436619718,0.869565217391304,0.888888888888889,0.0366909335425499,0.0238788096544243,0,0,0.0105717935527264,"not normal"
