"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-04-05,0.000624453283052814,0.000624453283052814,0.448277203094717,0.363526206812231,0.594465528558406,0.448277203094717,0.448277203094717,0.448277203094717,0.448277203094717,0.363526206812231,0.594465528558406,0.448277203094717,0.448277203094717,0.448277203094717,0.727891156462585,0.717948717948718,0.766666666666667,0.853146853146853,0.862068965517241,0.814814814814815,0,0,0.22244238115355,"maybe normal"
