"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-08-04,-0.0344066684752861,0.0275428995242171,0.0919046869866463,0.0261735504792922,0.0241735785168673,0.680272108843537,0.700854700854701,0.6,0.979591836734694,0.982905982905983,0.966666666666667,1,0.345078646809159,"maybe normal"
