"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.171030000648803,0.131074266825112,288.963162845198,57.6800913022128,0.0380943853238402
"mid","QM",0.15278155457164,0.113442636090067,151.48640800692,53.7720975774113,-0.0357418237682545
"mid","GB LM",0.145874536422185,0.106807881734701,273.38243710667,46.9837707632834,-0.0329662913694412
"mid","Linear model",0.137466854330308,0.100491535661823,354.250691562882,42.9910300007562,-0.0238882236112936
"mid","LM bru model",0.132325726376334,0.0976295030898113,346.62190670611,41.5843469143464,-0.0190364464467075
"mid","ST model coarser",0.104294793090415,0.075125409200999,277.265422465437,30.9172028770678,0.000112101150761283
"low","Generic PC",0.140544623986379,0.0919616246000572,844.733593466219,76.3746275552533,0.0465589422067313
"low","QM",0.110285624638223,0.0700622972744923,346.097104546093,68.3453181178783,-0.00414370221468544
"low","GB LM",0.105484311054706,0.0713391532313514,1099.46949206167,58.1156029666959,0.00532198054198966
"low","Linear model",0.101584633503247,0.0701814965059662,1106.77570086373,60.2932329307435,0.0139255574675698
"low","LM bru model",0.0989833097710666,0.0676541883261568,1025.22648716442,57.8536392213755,0.0107393826481155
"low","ST model coarser",0.0647410612458795,0.0421123050084413,582.058329045905,39.8186870242014,0.00242250732720582
