"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250513.rds",5627.42112394578,-11437.1030378684,-11431.3093501291,0.773218534947369,0.769442470768276,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250513.rds",7320.31678034627,-15662.9349708479,-15627.4225005109,1.0552069355569,1.01613269654498,NA,NA,NA,NA,NA
"lm_model_aic0_250513.rds",NA,NA,NA,NA,NA,-11401.8372966004,-11270.5823779473,5719.91864830021,92.0820023585331,0.684280718643017
"gblm_model_aic0_250513.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250513.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634056289706243
