"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.221776224124275,0.171996970131502,517.153102652096,95.8969854153445,0.153848418529544
"[0.382,11.5]","GB LM",0.13885693621259,0.107071711104641,506.223402131615,61.1827090549198,0.0675890846202589
"[0.382,11.5]","QM",0.106478652462899,0.0763735540086455,196.579587521128,48.3235387410906,0.0135742617064299
"[0.382,11.5]","Linear model",0.104939620817359,0.075329124928381,160.022453758056,45.659077085071,0.00787119223034104
"[0.382,11.5]","LM bru model",0.0990732782993371,0.0710469037864579,156.142797183425,44.1567680418189,0.00289963036755002
"[0.382,11.5]","ST model coarser",0.0736206982251906,0.0506396507052037,134.792362609934,28.114525814657,-0.000542188981667774
"(11.5,21.2]","Generic PC",0.178791928643417,0.134351069950157,397.959560148194,74.4385383357967,0.103955000331079
"(11.5,21.2]","GB LM",0.125817488635985,0.0914055709531681,318.971765699302,45.5048012523973,0.00381436190108795
"(11.5,21.2]","Linear model",0.116540941894999,0.0821944963904342,199.138602297939,44.1039998882457,-0.0115610091940825
"(11.5,21.2]","QM",0.116161567266106,0.0798445907059357,174.239477959004,45.8232353306782,-0.0156982841990731
"(11.5,21.2]","LM bru model",0.112702390330188,0.0816980257568687,319.056446877794,41.9273697168525,0.0017010447764146
"(11.5,21.2]","ST model coarser",0.0737341245781416,0.0528678441715618,219.871220692813,29.1019362977126,0.0025281162655564
"(21.2,34.4]","Generic PC",0.170802445903418,0.123758818516891,912.272448471394,62.7264920710559,0.075592002049285
"(21.2,34.4]","QM",0.126966918416968,0.0811554752682002,384.621611648281,45.5883943094199,-0.0311009078207968
"(21.2,34.4]","GB LM",0.119877896345949,0.0843705051662573,818.180579526973,44.8326840190471,-0.0012006404700949
"(21.2,34.4]","Linear model",0.117577520162916,0.0833302798120851,1147.03395484547,44.6407012818273,0.0055592973435144
"(21.2,34.4]","LM bru model",0.11697791257478,0.080685000334721,780.973679724067,42.7649868566618,-0.00266579409201295
"(21.2,34.4]","ST model coarser",0.0904296119874586,0.062141408755807,616.615746639668,34.3632693793891,0.00223218687378995
"(34.4,102]","QM",0.136357887130184,0.0863745703177721,229.378627605802,50.3195597117644,-0.0604844443879114
"(34.4,102]","Generic PC",0.134415767741224,0.094633671537196,464.057375714768,49.1916178488696,0.0280967132050149
"(34.4,102]","GB LM",0.124189954114248,0.0852835346393707,398.764105460271,42.234533022864,-0.0298616628352856
"(34.4,102]","Linear model",0.117543439364969,0.0850341149766123,605.452448463753,44.5556232211365,-0.000188799140435573
"(34.4,102]","LM bru model",0.112111701824063,0.0809736013423005,543.321412729886,43.4153807013048,0.00143671528163834
"(34.4,102]","ST model coarser",0.0831448506036836,0.0575718854959036,238.794990227072,32.4859210451239,-0.00142279338148128
