"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.258688554499201,0.220474883391736,790.985741180826,90.2766264544378,0.202892714527893
"Wind Offshore","QM",0.147534572661183,0.119130718190507,484.678476635017,46.5451760669939,0.0525014167603335
"Wind Offshore","GB LM",0.140996860837756,0.107293763052689,395.30192634391,36.6393710910561,-0.010760640891888
"Wind Offshore","Linear model",0.128540532016399,0.0969138415603874,375.088739766199,33.2903582377349,5.02397179373892e-05
"Wind Offshore","LM bru model",0.128475856158368,0.0960558358685813,393.31963038434,33.4959608809223,0.000247128790549049
"Wind Offshore","ST model coarser",0.0946459915527688,0.0671311828762989,298.878866634307,22.695746792455,-0.000952825899603381
"Wind Onshore","Generic PC",0.173565633323279,0.130089084763111,354.974114955497,50.8243918478502,0.0431457779274509
"Wind Onshore","QM",0.152166778213408,0.112546547565668,141.60118105358,50.4168645629569,-0.0515139886264384
"Wind Onshore","GB LM",0.145384435991995,0.109803831262438,336.528779256018,44.8152507751779,-0.0112890326765735
"Wind Onshore","Linear model",0.13062607976403,0.100872992763119,537.277261104088,40.6560590892118,0.000119192389662211
"Wind Onshore","LM bru model",0.128275811781394,0.0987089203569507,456.216485099876,39.6591261034837,0.000210149356320787
"Wind Onshore","ST model coarser",0.102435055863435,0.0761450042883587,292.918867059507,30.5740859788439,0.000607056094200042
