"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250210.rds",5043.94969085402,-10255.9058693152,-10256.9895208429,0.665691077678417,0.658875084638936,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250210.rds",6401.2920583093,-13572.6090481931,-13609.5810043203,0.882729066033474,0.865251604911206,NA,NA,NA,NA,NA
"lm_model_aic0_250210.rds",NA,NA,NA,NA,NA,-9717.66424290338,-9592.57333374078,4876.83212145169,127.175234479162,0.781496339874101
"gblm_model_aic0_250210.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250210.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766611658189724
