"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250923.rds",4664.87642047986,-9506.35281965811,-9506.81354719424,0.651329282136663,0.644213494046529,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250923.rds",5697.08067674887,-12162.9431541642,-12184.5686398781,0.834006322683424,0.812566744595036,NA,NA,NA,NA,NA
"lm_model_aic0_250923.rds",NA,NA,NA,NA,NA,-9154.96151595816,-9023.94975923523,4596.48075797908,121.246255024758,0.805112689023348
"gblm_model_aic0_250923.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250923.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775937539023086
