"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-02-08,0.000230085678972018,7.02495188962214e-05,0.135023808893495,0.164009950643818,0.194673397317243,0.164467993022825,0.151176740108847,0.313252376089735,0.0777813721250519,0.0948617535201453,0.111848727856278,0.0948233775460506,0.0870560793460546,0.154452260151249,0.802721088435374,0.829059829059829,0.7,0.97887323943662,0.973913043478261,1,0.0146622297334357,0.0113139053668352,1,1,4.95645777467072e-07,"not normal"
