"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250929.rds",4642.78019143963,-9449.92265020057,-9451.36063546489,0.619192409825563,0.609318944049206,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250929.rds",6426.34072249597,-13645.211242781,-13706.855984644,0.897321132623383,0.87985568298348,NA,NA,NA,NA,NA
"lm_model_aic0_250929.rds",NA,NA,NA,NA,NA,-9120.40331895642,-8995.48142512012,4578.20165947821,134.624546432421,0.82001678705376
"gblm_model_aic0_250929.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250929.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77120833302369
