"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.210777042679951,0.164497556072532,683.737369208298,88.2895081201185,0.148562997431934
"0","GB LM",0.113184290251799,0.0813746249804392,383.013530792789,36.4130199316533,-0.0119712732979974
"0","QM",0.10802347388824,0.075240145530117,310.650108904865,39.7989786753969,0.0155944746254587
"0","Linear model",0.103906271453665,0.0743031276390704,341.393117814267,36.9416427548844,-0.000347254143784772
"0","LM bru model",0.101839218256959,0.0727843030206626,447.162945116485,36.6720057289036,0.00188061038915678
"0","ST model coarser",NA,NA,134.673436595102,99.9999752316627,-0.253690142842138
"[3,196]","ST model coarser",0.368449712845155,0.244625842812378,1182.89738598403,99.9999722996614,-0.209439068477062
"[3,196]","Generic PC",0.181073460680161,0.127699651085573,696.3998679909,63.637341346362,0.0992895150614449
"[3,196]","QM",0.129251576233061,0.0850104166547441,272.704125490295,46.0157326062743,-0.0170795084271186
"[3,196]","GB LM",0.125199724768091,0.0912825846996027,743.561268458294,42.845701193193,0.0191801505561938
"[3,196]","Linear model",0.117120405353052,0.0811378346376991,303.241074576444,45.241914527192,-0.00385625964502833
"[3,196]","LM bru model",0.114960740887254,0.080641996308518,432.672642101876,42.9149907390588,0.00173378070047484
"(196,321]","ST model coarser",0.319999044711033,0.200873971588564,1126.07774088393,99.9999979791727,-0.171677097642854
"(196,321]","Generic PC",0.161628307197396,0.106262187096911,858.694719476809,63.2088520055325,0.0829121844074015
"(196,321]","QM",0.109190581558255,0.0677322722484286,330.445660260084,48.2022258346946,-0.0230057221743578
"(196,321]","GB LM",0.10627859769288,0.0746758976490449,1048.01865946698,44.5016430415401,0.0201323868953091
"(196,321]","Linear model",0.101946227571232,0.0711695662544536,838.93479471696,46.5633417299988,0.0194377894877657
"(196,321]","LM bru model",0.0990533249068006,0.0663244340880378,621.276718845293,45.6496059494292,0.00688468748227906
"(321,725]","ST model coarser",0.36655910947382,0.250335252978866,1316.19884108104,99.9991313056587,-0.182678790819683
"(321,725]","QM",0.174761900382356,0.111509493294033,126.311032177646,58.9716253603768,-0.0928950243988585
"(321,725]","Generic PC",0.144150824843765,0.0944369427077851,277.692600857138,46.3186941104844,0.0111787484205612
"(321,725]","GB LM",0.140890101822705,0.0939856962969895,379.284481780169,41.7255400844674,-0.0434831340608199
"(321,725]","Linear model",0.130772537185806,0.0921851429643235,869.563217172946,39.8479104953789,-0.00912113458348389
"(321,725]","LM bru model",0.128869284936511,0.0923123598788571,971.638253663518,39.7192994020435,-0.00289643311780958
