"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.192326122566063,0.139483971899693,405.567706021642,93.1134692994817,0.12796057646244
"Wind Offshore","QM",0.105570091945958,0.0711055094996837,161.181583927912,49.1378209093034,0.029064783355775
"Wind Offshore","GB LM",0.102106922436505,0.0702136256405477,263.257983267605,41.380801261662,-0.00422530827463278
"Wind Offshore","Linear model",0.0926460635062671,0.061925950907315,180.324374607663,41.443344566108,0.000195083713573239
"Wind Offshore","LM bru model",0.0914294966880724,0.0611018686573955,234.285945714676,39.624782304165,0.00176994094845813
"Wind Offshore","ST model coarser",0.0652210508328211,0.0427627326556339,144.512735507846,27.5675521165887,0.00317137274369853
"Wind Onshore","Generic PC",0.187239990096117,0.139530394217093,297.812126602189,50.1635535336144,0.0654222798619088
"Wind Onshore","QM",0.166627720608288,0.11746068494827,134.607507546179,49.3302965898546,-0.0473320758722539
"Wind Onshore","GB LM",0.154582961846871,0.114277152640703,271.714170583549,41.1235622288331,-0.0121744935354101
"Wind Onshore","Linear model",0.141749914469325,0.106534383701665,279.148587521784,38.296967869844,0.00175603438491289
"Wind Onshore","LM bru model",0.139032149235079,0.10452718459603,296.835696722933,37.3130259526723,0.00171110921170612
"Wind Onshore","ST model coarser",0.110677858846303,0.0802295123985565,192.793353209556,28.9467972621462,0.00149463589574352
