"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-05-13,-0.122957476224393,0.0151215648069719,0.149001964933139,-0.00884030075631215,0.00827359926204192,0.755102040816326,0.786324786324786,0.633333333333333,0.979591836734694,0.991452991452991,0.933333333333333,1,0.37602157408358,"maybe normal"
