"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.200992268679438,0.150407241706052,54.1885214319032,0.0838567976649722
"QM",0.177174580799345,0.120896972982961,44.9492367248681,-0.0383997265532612
"GB LM",0.163160992501744,0.117107552218282,37.4568916465793,-0.0302443397791041
"Linear model",0.149006460179583,0.108674059416222,37.4283549094257,0.00171188755791775
"LM bru model",0.143611172666354,0.105322271164134,36.3291234544162,0.00221815496024743
"ST model coarser",0.109985420404331,0.0777752411042438,25.919062290429,0.0021772110585801
