"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250101.rds",4439.11353227622,-9018.19182006276,-9015.54091308391,0.63168834342321,0.618122564579291,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250101.rds",5284.78142519878,-11213.2415535871,-11247.4455163252,0.787601897242002,0.774769866783938,NA,NA,NA,NA,NA
"lm_model_aic0_250101.rds",NA,NA,NA,NA,NA,-8649.24937029545,-8525.53703215877,4342.62468514772,123.708411565955,0.8264190034574
"gblm_model_aic0_250101.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250101.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764116026175053
