"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.227875295540388,0.186817640588097,234.196089957497,21.4908784549788,0.158557520498856
"high","QM",0.189623359024302,0.143653263062436,130.438526455505,17.2623790690493,-0.034336870411205
"high","GB LM",0.173036191502992,0.144854338490281,183.342497009587,18.4715111035136,-0.0708079133823318
"high","Linear model",0.148873676256279,0.116964021723294,181.734809760764,13.6906159785104,-0.0138651126279615
"high","LM bru model",0.146515437212614,0.113683704343743,200.549687480948,12.6413983844977,-0.0141065432199027
"high","ST model coarser",0.114337421581148,0.0884038513290564,143.252039431329,9.80831218331054,0.000463707426179055
"mid","Generic PC",0.199262368651052,0.151098021332566,297.384865869541,58.0879742515107,0.105059528442997
"mid","QM",0.139403493238525,0.0956980873663104,104.071399887829,40.8108863750509,-0.0271968081250243
"mid","GB LM",0.135360402807121,0.101790942825009,282.162768429465,37.4428429922536,-0.000484917596293108
"mid","Linear model",0.120421802160322,0.0912995486094597,407.513405540795,36.1624613608764,0.00819338453892282
"mid","LM bru model",0.114016572172663,0.0845239925628698,344.572772930446,31.4290681708135,0.0079995225718075
"mid","ST model coarser",0.0852079224721335,0.0618141056514265,185.504211073023,23.6554512383817,0.000727539221425632
