"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250414.rds",5511.17246752976,-11224.6388616162,-11222.7498636402,0.736207402559793,0.733489614652112,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250414.rds",6387.46609641568,-13546.5268649437,-13542.2034652817,0.887361527034052,0.862977092261806,NA,NA,NA,NA,NA
"lm_model_aic0_250414.rds",NA,NA,NA,NA,NA,-11076.6959816648,-10951.797688199,5556.34799083242,103.849281667543,0.610330898430322
"gblm_model_aic0_250414.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250414.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523672660896282
