"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.191347588489322,0.145721209777495,391.98365726416,34.4295075473272,0.130675620255313
"Wind Offshore","GB LM",0.153490139936649,0.114837305303932,198.629748463313,26.9930222973489,-0.0701841331790867
"Wind Offshore","QM",0.122308643413842,0.0864275189223898,151.761017275638,21.9652188472991,-0.0176449533704192
"Wind Offshore","Linear model",0.117826170281898,0.0900169486139835,171.550442832146,22.9986714743762,0.000574999611263125
"Wind Offshore","LM bru model",0.113924661838722,0.0859461194562947,229.758533700668,20.9307826120575,0.000413012510464171
"Wind Offshore","ST model coarser",0.0754447560829173,0.0538808809424464,137.072865714072,12.2095022946627,9.86522891254721e-05
"Wind Onshore","Generic PC",0.166718700964034,0.114508062754177,772.891698228274,75.9838834279605,0.0839119821105489
"Wind Onshore","GB LM",0.119355696249752,0.0847340669024984,803.414790277032,58.8028436497755,0.0354348822309914
"Wind Onshore","QM",0.117530824355092,0.0714503714525558,214.553393655081,57.5334380247266,-0.0328746877596627
"Wind Onshore","Linear model",0.106872070583033,0.0716930081850469,647.583572298104,53.8881454056474,0.000653423194972665
"Wind Onshore","LM bru model",0.103147566387463,0.0700211885621326,617.901858254851,52.3377548541407,0.00167250418748031
"Wind Onshore","ST model coarser",0.0785005552977233,0.0517492508563255,348.439430910247,40.2120150825386,0.00159408132478868
