"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-01-21,-0.212312076738468,-0.0785788113592106,0.0633815745451301,-0.077710086215598,-0.0752259665649664,0.578231292517007,0.555555555555556,0.666666666666667,0.965986394557823,0.965811965811966,0.966666666666667,0.439064110184164,0.426357205488906,1,0.725384235466737,"maybe normal"
