"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-04-08,7.56461604895754e-06,7.56461604895754e-06,0.0215179404746889,0.0226167681379829,0.0700954471949696,0.0215179404746889,0.0215179404746889,0.0215179404746889,0.0215179404746889,0.0226167681379829,0.0700954471949696,0.0215179404746889,0.0215179404746889,0.0215179404746889,0.673469387755102,0.692307692307692,0.6,0.972027972027972,0.965217391304348,1,0,0,3.80470633931094e-18,"not normal"
