"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-08-03,-0.0878270486656345,-0.0372331355915014,0.0113324856011092,-0.0374467106153992,-0.0422318342191432,0.82312925170068,0.871794871794872,0.633333333333333,0.986394557823129,0.991452991452991,0.966666666666667,0.232018756750864,0.224188747027394,1,0.662092322478065,"maybe normal"
