"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-09-30,-0.0403523585944017,-0.00500653790220892,0.0276002872336089,-8.55606495120608e-05,-0.00710614113095636,0.82312925170068,0.829059829059829,0.8,0.986394557823129,0.991452991452991,0.966666666666667,1,0.248307006859134,"maybe normal"
