"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250521.rds",6038.88158603014,-12285.0790587447,-12283.209162842,0.772139581436617,0.767688895312436,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250521.rds",7631.43567746959,-16135.5572572296,-16205.3273768721,1.01794646285886,0.983556059339633,NA,NA,NA,NA,NA
"lm_model_aic0_250521.rds",NA,NA,NA,NA,NA,-11810.675010184,-11733.8792777006,5916.337505092,105.205424522943,0.581793177351905
"gblm_model_aic0_250521.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250521.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533636947626237
