"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.238462797118959,0.189612880594848,148.390875040212,55.1882583990617,0.184132173391466
"Wind Offshore","GB LM",0.121755063811962,0.0874992837871632,172.854879713598,20.5158651596884,-0.0355763552783643
"Wind Offshore","Linear model",0.102690243169886,0.076465533965922,118.496844202257,19.4186902322834,0.00204480140939613
"Wind Offshore","QM",0.100024639917588,0.072775731575863,50.1291269504505,18.6204694308341,0.00936501620941993
"Wind Offshore","LM bru model",0.094450701463059,0.0686854531016829,85.2894931978695,17.1181486744093,0.000475255308374836
"Wind Offshore","ST model coarser",0.0644787199761718,0.0454919984630868,51.6109410802847,11.8806700488402,2.73387560932518e-05
"Wind Onshore","Generic PC",0.156826163319572,0.103468843607481,902.076981231435,64.7048463138285,0.0655619423746432
"Wind Onshore","QM",0.121310902104017,0.0714827193206806,288.249620899243,52.3606165426972,-0.0325284014498625
"Wind Onshore","GB LM",0.116195873073051,0.0811837851666114,1026.89949306639,51.3622156179514,0.0193549490363585
"Wind Onshore","Linear model",0.106390266939329,0.0704383941485677,718.664363899101,48.3836736161362,0.00252785808545359
"Wind Onshore","LM bru model",0.104973424542109,0.0700150383041336,722.336708054189,47.4369817340967,0.00260361873135549
"Wind Onshore","ST model coarser",0.0813832156937455,0.0521114135192734,594.786830012033,35.3736646497666,0.00253903488167892
