"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-05-29,0.000393295718295517,0.000158959625013695,0.778366108212394,0.817530097390934,0.85489770260587,0.816956589651269,0.774437809629813,0.935031052962207,0.709672143248929,0.737032685675862,0.760155728223903,0.736376767245417,0.694377904426346,0.854798188478299,0.857142857142857,0.88034188034188,0.766666666666667,0.895833333333333,0.939655172413793,0.714285714285714,0.0820228387125236,0.097218533048462,0,0,4.15830717941649e-06,"not normal"
