"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-03-28,-0.154910787282205,-0.0764380901925443,-0.00264076294619593,-0.0881470154078425,-0.0826808249342258,0.73469387755102,0.743589743589744,0.7,0.993197278911565,0.991452991452991,1,1,0.448592566249321,"maybe normal"
