"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-06-30,-0.00767860273342182,0.0338548400023137,0.0730731540982173,0.0271081300887649,0.0335040943604267,0.795918367346939,0.837606837606838,0.633333333333333,0.972789115646258,0.982905982905983,0.933333333333333,1,0.0224197796827994,"not normal"
