"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.212585180955374,0.16926278930275,550.80771039456,54.2798070895795,0.0824511341782618
"mid","QM",0.181980552501508,0.135101466577905,245.191010678941,48.1764714690698,-0.0646243540182127
"mid","GB LM",0.164440790723139,0.125852902064107,449.664982189873,42.7829780719023,-0.0186859527963081
"mid","Linear model",0.153481508783198,0.115975069555489,536.40180378586,38.0558317017893,-0.0239288333296876
"mid","LM bru model",0.149957120211589,0.112977084090433,515.678117309652,37.3588236394005,-0.0237999670756213
"mid","ST model coarser",0.113208129642535,0.0823768189144356,237.501622052104,24.4292435059221,-0.000194300370287702
"low","Generic PC",0.136468757452997,0.0868350431848644,725.594777281894,81.1934780325647,0.0517406789794038
"low","GB LM",0.0992680181689529,0.0658595708457974,767.257073384073,65.2028381976307,0.011965781975453
"low","QM",0.0982271519450997,0.0586808290677181,274.072900237775,70.9218059457567,-0.0170252627495534
"low","Linear model",0.0942581902726516,0.065073730454655,747.934460200389,71.0488426707909,0.0140114951458502
"low","LM bru model",0.092369323119051,0.0637602456810729,696.345050052618,73.3698883044261,0.0142855505336108
"low","ST model coarser",0.0606243098708893,0.0378303650889123,409.257884651009,42.5153432551121,0.00201519497065494
