"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.20277046681116,0.154827770865277,54.1732777527573,0.112480920458547
"QM",0.144083318707218,0.0990264257563264,37.4121943384465,-0.0278741169742409
"GB LM",0.140088241918818,0.103282024227608,34.8539180526451,-0.00062031882835623
"Linear model",0.128723165715924,0.0943640789530894,34.3641980504651,0.00054264798250646
"LM bru model",0.125221716719001,0.0914603900450682,33.0692015774094,0.000660779745837774
"ST model coarser",0.0966534188238381,0.0682225018322964,24.7930330263193,0.000777870564991243
