"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.204584914068909,0.156216662653235,38.420180035782,13.7964326041376,0.154701547721938
"Wind Offshore","GB LM",0.135116303093385,0.110058753161031,35.3494297306152,12.3164188814637,-0.0626670098287666
"Wind Offshore","QM",0.118052608403296,0.0935575360235092,17.9914159465792,9.55195423396755,0.0135131307316787
"Wind Offshore","LM bru model",0.101570600539598,0.080827084209317,34.5460716832865,8.89959133583862,1.50210987419861e-05
"Wind Offshore","Linear model",0.10019188950766,0.0777518095828012,14.8054344849359,7.85341540860265,0.00052702877483174
"Wind Offshore","ST model coarser",0.0733880032091979,0.0535839927573261,70.5624641931148,4.83378818954895,0.0035117979011729
"Wind Onshore","Generic PC",0.228101735328274,0.183927395129553,38.2984162872065,21.2310097448642,0.153226879469636
"Wind Onshore","GB LM",0.201425203421126,0.158694331251277,27.4534496124382,19.1641798802594,-0.0772989189890842
"Wind Onshore","QM",0.188097812508562,0.14831013752048,25.8423420192161,18.2660142189427,-0.0114854444394414
"Wind Onshore","Linear model",0.150547424985441,0.123222638824,25.0708222755949,14.6684989321443,2.16253053122895e-06
"Wind Onshore","LM bru model",0.145289022114587,0.11878371654859,23.9433242321522,14.0170262563362,-6.49433442585773e-05
"Wind Onshore","ST model coarser",0.125922473919725,0.100024512490306,19.9690133593172,11.5090483771386,-0.00121020715865009
