"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-01-01,0.0054118737424597,0.0054118737424597,0.718077975069519,0.696569684656962,0.757988887050781,0.718077975069519,0.718077975069519,0.718077975069519,0.718077975069519,0.696569684656962,0.757988887050781,0.718077975069519,0.718077975069519,0.718077975069519,0.816326530612245,0.837606837606838,0.733333333333333,0.901408450704225,0.91304347826087,0.851851851851852,0,0,6.75358724174304e-06,"not normal"
