"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250102.rds",3947.5521131818,-8019.72434680025,-8018.22899457268,0.566653736049173,0.556951027257753,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250102.rds",4707.85753736161,-10056.5540710958,-10090.5875222667,0.712577282344548,0.701085774306531,NA,NA,NA,NA,NA
"lm_model_aic0_250102.rds",NA,NA,NA,NA,NA,-7713.31761681112,-7658.40303503103,3864.65880840556,138.928942963683,0.821438588227454
"gblm_model_aic0_250102.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250102.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780443931606262
