"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-09-10,-0.0179872908236369,0.00414338199842328,0.0263311908582274,0.00428766172211757,0.00997915945571813,0.782312925170068,0.786324786324786,0.766666666666667,0.979591836734694,0.982905982905983,0.966666666666667,0.0317002033205859,0.0299600995248343,1,0.795458328268345,"maybe normal"
