"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250912.rds",3096.88211640871,-6343.55895338349,-6346.96120287513,0.457537357560043,0.450182061467826,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250912.rds",4319.33926015009,-9362.61805152349,-9440.25051887336,0.679833367843571,0.66062749160772,NA,NA,NA,NA,NA
"lm_model_aic0_250912.rds",NA,NA,NA,NA,NA,-6123.61203608819,-6048.32275038512,3072.80601804409,167.428749968825,0.702961632511625
"gblm_model_aic0_250912.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250912.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64984041892083
