"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-03-16,-0.0953782812175857,-0.0735884897649139,-0.0514037210830199,-0.0762882685822444,-0.0741790730212259,0.755102040816326,0.760683760683761,0.733333333333333,0.979591836734694,0.991452991452991,0.933333333333333,1,0.484945823443485,"maybe normal"
