"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.223115942030761,0.18023359181755,59.5789435418741,0.112906241337884
"QM",0.179833399692196,0.135704427128055,45.9338110355347,-0.0309152826455958
"GB LM",0.166418334434983,0.129501730151877,41.3753419718595,-0.00284522267037001
"Linear model",0.153856736442183,0.119385109315419,37.1919839960625,-9.2709509434347e-05
"LM bru model",0.150177405581701,0.115936041542528,35.4898560465851,1.38546419048313e-05
"ST model coarser",0.117769633098727,0.0883178294999721,26.9114541335329,0.000273397296697204
