"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.196882387326928,0.14282296691233,48.5199435788911,0.104287162943904
"QM",0.155817998899963,0.102587023928094,37.609870627585,-0.0521370225829509
"GB LM",0.149963645847932,0.105836470007594,31.8565181299801,-0.00956173067538276
"Linear model",0.130892180781927,0.0946716612852259,30.8149324801474,0.0020882576019288
"LM bru model",0.125625961487162,0.0901617832831491,29.4884455957199,0.00209817539078295
"ST model coarser",NA,NA,99.9999951611276,-0.17369080135004
