"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-09-07,0.000702595157469745,0.0002454610176997,0.734510439351625,0.783847845675026,0.833837779610113,0.783734848017487,0.70871870467405,0.970302051884746,0.736970836234026,0.765334496172807,0.796608105323335,0.765582874440449,0.672597617812074,0.949108284185966,0.857142857142857,0.888888888888889,0.733333333333333,0.819444444444444,0.833333333333333,0.766666666666667,0.0385045747698247,0.0822907892952219,0,0,0.0035874396627574,"not normal"
