"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-02-10,0.0219946107011794,0.0333357728538042,0.0441289247739075,0.0333812463194005,0.0344935894509384,0.789115646258503,0.82051282051282,0.666666666666667,0.959183673469388,0.991452991452991,0.833333333333333,0.0401983557075697,0.0405406922570209,1,0.35817528311117,"maybe normal"
