"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250907.rds",5849.61009412919,-11904.0564204626,-11900.9592015095,0.797864919904382,0.789851104873389,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250907.rds",7161.17231424168,-15181.4581064954,-15214.703563708,1.01896340770957,0.989497820557111,NA,NA,NA,NA,NA
"lm_model_aic0_250907.rds",NA,NA,NA,NA,NA,-11542.8002224365,-11418.2934563432,5789.40011121825,92.4466085523388,0.778388336231504
"gblm_model_aic0_250907.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250907.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724650847577678
