"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.233561415827802,0.185424758605054,1178.18805323892,84.7677720883534,0.163670529203023
"Wind Offshore","QM",0.113590629019103,0.0776952125681583,649.46287538007,34.271614087056,-0.0177482729064469
"Wind Offshore","GB LM",0.112464622335017,0.0786752304530606,602.999484040618,33.5180001277445,-0.0147259205115297
"Wind Offshore","Linear model",0.106413194796147,0.0759857604326862,673.093255834455,31.8512621029031,0.000272083024390933
"Wind Offshore","LM bru model",0.104475811718099,0.07501866356158,734.137704697152,32.124040165328,0.00018734283028273
"Wind Offshore","ST model coarser",0.0634577427663834,0.0431691919099585,95.2487535152678,19.3756735771972,-0.000250095675131011
"Wind Onshore","Generic PC",0.111344313723932,0.0693372914064471,969.875826813019,71.3492063492064,0.0300104805840877
"Wind Onshore","GB LM",0.0908221868663439,0.0601849520099138,1027.91024273597,63.0855882383285,0.0146203076668037
"Wind Onshore","QM",0.0863510066265619,0.052009333834562,489.929034684951,68.1117783781808,-0.0221712949255462
"Wind Onshore","Linear model",0.0805845497240216,0.0528568475389653,1035.65704813611,60.591371647267,0.000881107334508486
"Wind Onshore","LM bru model",0.0779053029618801,0.0512961036917705,947.313070751155,58.6282212179828,0.00116473222810491
"Wind Onshore","ST model coarser",0.0609496129256477,0.0386964391783222,647.360093302805,46.7390653192008,0.00186421661928746
