"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.131835433171486,0.0782804645920758,73.2142857142857,0.0395923386914179
"GB LM",0.094705883610517,0.0603732366523496,58.0187152326845,0.00113139794967128
"QM",0.0925596011651345,0.0529103399404717,67.8799040150465,-0.0197589011978521
"Linear model",0.0834273914458896,0.0532205086691099,58.3330732164261,0.00114772112883685
"LM bru model",0.0814648364487843,0.0517503420747555,57.4065924874511,0.00156363675567293
"ST model coarser",0.0534737218166966,0.0337794550873806,40.1010931375371,0.00130096157840005
