"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-04-29,5.58160626942179e-05,1.98413188875606e-05,0.044386460472698,0.0594672261154505,0.0734337267637419,0.0590428480098953,0.0590424007622631,0.141533167252294,0.0493174836444222,0.0581083280496187,0.066922182880633,0.0580343431990364,0.0566481948009031,0.0927974529634994,0.775510204081633,0.777777777777778,0.766666666666667,0.957746478873239,0.956140350877193,0.964285714285714,0.00590036337902167,0.00520790267267076,1,1,3.66170833627367e-07,"not normal"
