"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.13644934047386,0.0863800138444814,82.3242581020308,0.0492665832685599
"GB LM",0.0956350506438487,0.063245659302847,65.9119419994347,0.012577693780309
"QM",0.0911701158600895,0.0554529187137936,73.8267267121678,-0.0169294159775178
"Linear model",0.0837465527710935,0.0543467370801311,61.5599370356295,0.000593566706777039
"LM bru model",0.0832611994564668,0.0537870148767007,62.3370249034291,0.000574149091759793
"ST model coarser",0.0622154898081622,0.0393191131324848,46.1011056367827,0.00128484378014795
