"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-03-04,-0.110162855535649,-0.088383873670494,-0.0616832628131862,-0.0976106174226407,-0.088764959465495,0.80952380952381,0.837606837606838,0.7,0.959183673469388,0.991452991452991,0.833333333333333,1,0.394675950675117,"maybe normal"
