"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250522.rds",7233.41481518415,-14671.7877629683,-14666.042750066,0.923901056208309,0.921002472663444,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250522.rds",9145.01151169395,-19234.9149602985,-19254.8402040405,1.21189123818339,1.17759871523541,NA,NA,NA,NA,NA
"lm_model_aic0_250522.rds",NA,NA,NA,NA,NA,-14483.837657798,-14358.2104261143,7259.91882889898,74.5915671353215,0.633291521333528
"gblm_model_aic0_250522.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250522.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.601927077908031
