"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-06-23,0.000685403423248247,0.000293945837280304,0.727815568156571,0.776310373954953,0.827789550529089,0.776951241759663,0.702434606009413,0.956269237076873,0.764332676605298,0.797818667489952,0.828697922909669,0.797143907948515,0.696835503135994,0.978852064128456,0.768707482993197,0.786324786324786,0.7,0.841379310344828,0.862068965517241,0.758620689655172,0.028263847397147,0.0745076609638776,0,0,0.000430055566044513,"not normal"
