"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.249104871272221,0.2041767996382,448.147028437699,84.0161100349395,0.181659399071886
"Wind Offshore","QM",0.137498285728809,0.0956539690746859,168.537481565267,34.0843918440131,0.0175771594509788
"Wind Offshore","GB LM",0.133414304358347,0.0921611898888968,219.136245266446,30.010243552043,-0.0150038369127245
"Wind Offshore","Linear model",0.129106631531167,0.0910893746580159,206.194144217602,31.3338710610041,0.00092302051743894
"Wind Offshore","LM bru model",0.119837150840006,0.0850690981432442,229.767236296573,28.5327534194114,0.000576158451268049
"Wind Offshore","ST model coarser",0.0865741375605553,0.0620755450735366,141.739139451832,21.3454512198265,0.000808597972848251
"Wind Onshore","Generic PC",0.179205531490143,0.128433941744678,396.199126237393,53.0325771743883,0.0641201411968137
"Wind Onshore","QM",0.171705920121618,0.110756555509039,142.095297503833,49.3119468238677,-0.0632443663863062
"Wind Onshore","GB LM",0.152182920323058,0.107927204820911,385.226397149014,42.2884606766929,-0.012963401959362
"Wind Onshore","Linear model",0.137932755251156,0.0993505573937443,319.865493336298,42.3707950109057,0.00215812022185596
"Wind Onshore","LM bru model",0.133849416403853,0.0963650254271807,379.564732831521,41.3158293196981,0.00282938714688769
"Wind Onshore","ST model coarser",0.108631886821425,0.075859001742493,307.40257379594,31.4349947702343,0.00230882812400911
