"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250323.rds",4123.6168283035,-8407.80559408,-8409.81588654748,0.58966576736246,0.576748525049211,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250323.rds",5416.8657485459,-11628.8476670177,-11669.9982305268,0.817194353269545,0.790456020966209,NA,NA,NA,NA,NA
"lm_model_aic0_250323.rds",NA,NA,NA,NA,NA,-8130.76757232432,-8007.06785071582,4083.38378616216,132.831461366289,0.814305877123626
"gblm_model_aic0_250323.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250323.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767817882072713
