"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.222145237166459,0.1752154158603,313.629989846458,76.6986127170896,0.13502839573551
"[0.382,11.5]","GB LM",0.143615160045711,0.11374359877906,260.370705554166,50.2470846067974,0.0481901082858981
"[0.382,11.5]","QM",0.136504178242176,0.107133234075124,137.195397748517,50.3337796355174,0.0156698036547507
"[0.382,11.5]","Linear model",0.125237517270976,0.0971968487155735,204.7651913365,44.0110872211392,0.00283693157028846
"[0.382,11.5]","LM bru model",0.119675458974192,0.0926422733502235,266.632346467139,42.5597703193148,0.00334829728240237
"[0.382,11.5]","ST model coarser",0.0949499641750413,0.0693378403590393,147.814086874108,29.7741371371565,0.00180350583417856
"(11.5,21.2]","Generic PC",0.194662183141784,0.150486006325793,309.134464589022,58.8836982188947,0.0975709017032455
"(11.5,21.2]","GB LM",0.139757139964938,0.104826992826679,269.698113917283,40.9398622209698,-0.0143256388744803
"(11.5,21.2]","QM",0.138891515543845,0.103976762477689,132.578008086708,45.0555624381641,-0.016772963403326
"(11.5,21.2]","LM bru model",0.132588022104518,0.100064635329566,340.820007833342,38.1160817626921,-0.00402472219730887
"(11.5,21.2]","Linear model",0.131533851520258,0.0973048118968068,313.280442293344,37.7701973196413,-0.0171610210375376
"(11.5,21.2]","ST model coarser",0.100514719163183,0.0733970461995539,358.736499238389,28.9328810128245,-0.00204907552650587
"(21.2,34.4]","Generic PC",0.174622006054046,0.130841370214693,1084.87780680721,56.7294373093024,0.0757839274134844
"(21.2,34.4]","QM",0.133168283955414,0.0980494900051693,514.665883838445,52.0531481486596,-0.0181129904236955
"(21.2,34.4]","GB LM",0.123782945634687,0.0924855541209586,814.127986875517,44.0520656862601,0.00130835142406537
"(21.2,34.4]","Linear model",0.12252846990152,0.096719797502786,1456.55721691088,42.3671325007037,0.0232093990614525
"(21.2,34.4]","LM bru model",0.11996004503285,0.0904878552946325,1092.67562836204,40.6290847863559,0.00297882459466117
"(21.2,34.4]","ST model coarser",0.0968446703993462,0.070691278313125,615.450053821573,32.1089039956646,0.00188919576438616
"(34.4,212]","QM",0.190164927660888,0.146814181453295,73.7804678707527,51.2684676272841,-0.107202452348564
"(34.4,212]","Generic PC",0.176940355157025,0.134029279965818,98.5860502069185,42.7051663644792,-0.0127601617017085
"(34.4,212]","GB LM",0.167746081858788,0.126094637014451,77.2377353876312,41.4917628126429,-0.0831785614614029
"(34.4,212]","Linear model",0.14108482230078,0.109342304242309,106.382568868317,33.9063912111942,-0.00860513160704082
"(34.4,212]","LM bru model",0.14030939545305,0.109874915324378,115.498631843052,33.4817688385867,-0.00157866775285696
"(34.4,212]","ST model coarser",0.111089512549661,0.0843701050966353,78.2746063549415,25.9033688925842,-0.000512242201005944
