"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250223.rds",3854.27868567541,-7874.854396935,-7875.83059267761,0.572619008139113,0.560967821417729,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250223.rds",4438.52736777894,-9388.67743431379,-9420.42591013983,0.6846734667901,0.669801387315468,NA,NA,NA,NA,NA
"lm_model_aic0_250223.rds",NA,NA,NA,NA,NA,-7509.8325974221,-7379.94977942502,3773.91629871105,134.358748445227,0.608491567406451
"gblm_model_aic0_250223.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250223.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504948941244804
