"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.233633288396775,0.190477320187481,34.1936330833202,0.139928336718
"QM",0.181079237545361,0.137803700281454,26.220479198334,-0.0260474659536417
"GB LM",0.17268535093954,0.137646250740252,23.5872908669766,-0.0386723996006965
"Linear model",0.15523665143266,0.123648471037553,20.7859856375123,7.32553246668874e-05
"LM bru model",0.152366899597434,0.120370295391784,19.9824197553576,8.90331892967647e-05
"ST model coarser",0.112833937236198,0.0859300958446574,14.2190959932385,0.000289737427582071
