"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-09-17,-0.0111537267509996,0.00844089465598811,0.0263759064300319,0.0080306146507124,0.00621842133282686,0.795918367346939,0.811965811965812,0.733333333333333,0.986394557823129,0.991452991452991,0.966666666666667,0.0934315472783706,0.0902064971157107,1,0.306073919296941,"maybe normal"
