"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.13769128774535,0.13124933274093,53.839167521566,37.1761710677173,0.13124933274093
"GB LM",0.0513702080876888,0.0446338023254024,18.1533208046497,11.5996816829952,-0.0270885077937808
"QM",0.0249314645354403,0.0189872007333077,9.70000545962161,4.22366964241715,0.00738226987366261
"Linear model",0.0245457665645401,0.0192865424897394,11.122879299516,3.4506124741343,0.0034555727917735
"LM bru model",0.0242401878984361,0.0196830093293953,12.2208713849404,4.32560748348439,0.00476982670858293
"ST model coarser",0.0120273997705655,0.00936048677412162,3.78005725564874,2.43622635413015,0.000510749127323639
