"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-02-18,0.00128644771605847,0.000506138025994751,0.557076320664851,0.625511687845313,0.696058532306455,0.62450860353122,0.602288362766684,0.749573304495208,0.484189399761954,0.525953964837858,0.570343922561872,0.526601431553768,0.481994153731718,0.584993597352757,0.680272108843537,0.675213675213675,0.7,0.880281690140845,0.878260869565217,0.888888888888889,0.101991361553376,0.0997485155074514,1,0,0.175077741119799,"maybe normal"
