"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-09-16,0.000696346055860142,0.000696346055860142,0.712520446601012,0.720244604405157,0.856347707275074,0.712520446601012,0.712520446601012,0.712520446601012,0.712520446601012,0.720244604405157,0.856347707275074,0.712520446601012,0.712520446601012,0.712520446601012,0.870748299319728,0.888888888888889,0.8,0.909722222222222,0.929824561403509,0.833333333333333,0,0,1.46877558673398e-05,"not normal"
