"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.133731305095884,0.0865944108185168,76.6062873619001,0.061397625783893
"GB LM",0.0959912009528628,0.064392672043194,54.8016409549293,0.0144628458069284
"QM",0.0878274079755104,0.0536381793674933,60.3706734850064,-0.00905654402491806
"Linear model",0.0821996244053342,0.0532820744584743,51.6454666235083,0.00111952341267602
"LM bru model",0.0800776932326187,0.052691273309965,53.0264907456659,0.00181803584306028
"ST model coarser",0.0597733920484821,0.0371327276108668,38.2733634897971,0.00106056776849593
