"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-07-30,-0.0923916062076013,-0.0782058404528454,-0.0646707041764785,-0.0851637460619183,-0.0791526736013471,0.80952380952381,0.837606837606838,0.7,0.965986394557823,0.991452991452991,0.866666666666667,1,0.927026718601746,"maybe normal"
